[set,]image_path[,label,x1,y1,,,x2,y2,,]
UNASSIGNED,gs://bhacks2020/images/maksssksksss30.png,mask,0.655,0.2727272727272727,,,0.725,0.3925619834710744,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss30.png,no_mask,0.73,0.2396694214876033,,,0.795,0.35537190082644626,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss30.png,mask,0.835,0.5413223140495868,,,0.9125,0.6652892561983471,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss458.png,no_mask,0.055,0.41198501872659177,,,0.1175,0.5093632958801498,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss458.png,mask,0.2625,0.32209737827715357,,,0.3725,0.5355805243445693,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss458.png,mask,0.365,0.4419475655430712,,,0.455,0.5955056179775281,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss24.png,improper_mask,0.39325842696629215,0.19,,,0.602996254681648,0.29,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss316.png,no_mask,0.3925,0.26031746031746034,,,0.4475,0.35873015873015873,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss316.png,mask,0.2275,0.12063492063492064,,,0.3325,0.24761904761904763,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss316.png,mask,0.6025,0.2,,,0.7025,0.3333333333333333,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss316.png,mask,0.78,0.2126984126984127,,,0.83,0.3492063492063492,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss470.png,mask,0.13,0.14,,,0.25,0.375,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss470.png,mask,0.2375,0.315,,,0.3075,0.455,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss470.png,mask,0.3775,0.29,,,0.47,0.505,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss470.png,mask,0.69,0.2,,,0.76,0.44,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss470.png,mask,0.86,0.28,,,0.9425,0.45,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss464.png,mask,0.1425,0.22333333333333333,,,0.2675,0.4066666666666667,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss464.png,mask,0.47,0.37,,,0.545,0.4866666666666667,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss464.png,mask,0.5825,0.27666666666666667,,,0.655,0.39,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss464.png,mask,0.67,0.6233333333333333,,,0.725,0.72,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss18.png,mask,0.335,0.32209737827715357,,,0.48,0.5543071161048689,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss18.png,mask,0.7475,0.5955056179775281,,,0.885,0.8127340823970037,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss302.png,mask,0.4975,0.5486725663716814,,,0.605,0.7477876106194691,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss302.png,mask,0.3725,0.12389380530973451,,,0.475,0.37168141592920356,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss302.png,no_mask,0.665,0.23008849557522124,,,0.695,0.3053097345132743,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss128.png,no_mask,0.3089700996677741,0.4575,,,0.6445182724252492,0.7375,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss672.png,mask,0.3975,0.36666666666666664,,,0.4825,0.49333333333333335,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss672.png,mask,0.535,0.56,,,0.615,0.6833333333333333,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss672.png,mask,0.0725,0.5,,,0.1375,0.61,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss672.png,mask,0.8525,0.3933333333333333,,,0.94,0.52,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss672.png,improper_mask,0.6,0.4766666666666667,,,0.6925,0.62,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss672.png,no_mask,0.1275,0.7366666666666667,,,0.24,0.8766666666666667,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss672.png,no_mask,0.0025,0.16666666666666666,,,0.0675,0.26,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss672.png,no_mask,0.3325,0.15666666666666668,,,0.3975,0.25333333333333335,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss672.png,no_mask,0.885,0.8866666666666667,,,0.9925,1,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss114.png,no_mask,0.01,0.3688888888888889,,,0.1875,0.7155555555555555,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss114.png,mask,0.2,0.2577777777777778,,,0.3825,0.6266666666666667,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss100.png,mask,0.4725,0.13274336283185842,,,0.6125,0.3893805309734513,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss100.png,mask,0.9675,0.23893805309734514,,,1,0.33185840707964603,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss100.png,mask,0.295,0.38495575221238937,,,0.4075,0.5575221238938053,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss666.png,mask,0.0525,0.04,,,0.2575,0.38,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss666.png,mask,0.47,0.3333333333333333,,,0.7075,0.68,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss666.png,improper_mask,0.745,0.006666666666666667,,,0.995,0.30333333333333334,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss841.png,no_mask,0.44518272425249167,0.46,,,0.7408637873754153,0.74,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss699.png,no_mask,0.045,0.2939068100358423,,,0.16,0.46953405017921146,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss699.png,no_mask,0.045,0.7096774193548387,,,0.165,0.8781362007168458,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss699.png,mask,0.5925,0.4874551971326165,,,0.72,0.6666666666666666,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss699.png,no_mask,0.2825,0.16845878136200718,,,0.37,0.2616487455197133,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss699.png,no_mask,0.695,0.06093189964157706,,,0.8,0.24372759856630824,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss699.png,no_mask,0.85,0.35125448028673834,,,0.9575,0.4982078853046595,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss699.png,no_mask,0.855,0.7777777777777778,,,0.99,0.9175627240143369,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss706.png,mask,0.055,0.4794007490636704,,,0.1675,0.651685393258427,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss706.png,mask,0.145,0.7191011235955056,,,0.2675,0.9176029962546817,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss706.png,mask,0.285,0.4232209737827715,,,0.35,0.5280898876404494,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss706.png,mask,0.215,0.44569288389513106,,,0.265,0.5131086142322098,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss706.png,mask,0.2825,0.31086142322097376,,,0.33,0.3857677902621723,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss706.png,mask,0.3975,0.3333333333333333,,,0.4425,0.42696629213483145,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss706.png,mask,0.3675,0.32209737827715357,,,0.3975,0.3707865168539326,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss706.png,mask,0.445,0.4419475655430712,,,0.515,0.5617977528089888,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss706.png,mask,0.59,0.3333333333333333,,,0.6575,0.45318352059925093,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss706.png,mask,0.75,0.30337078651685395,,,0.8,0.3970037453183521,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss706.png,mask,0.7175,0.5318352059925093,,,0.81,0.6704119850187266,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss706.png,mask,0.7875,0.7865168539325843,,,0.935,0.9887640449438202,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss706.png,mask,0.8725,0.3445692883895131,,,0.9125,0.4157303370786517,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss706.png,mask,0.93,0.4232209737827715,,,0.9775,0.49063670411985016,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss706.png,mask,0.92,0.6067415730337079,,,1,0.8202247191011236,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss706.png,mask,0.6675,0.3857677902621723,,,0.71,0.45692883895131087,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss706.png,mask,0.9375,0.3333333333333333,,,0.975,0.3782771535580524,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss712.png,mask,0.29900332225913623,0.5325,,,0.5681063122923588,0.8025,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss538.png,no_mask,0.0675,0.36,,,0.0825,0.38222222222222224,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss538.png,mask,0.305,0.35555555555555557,,,0.355,0.4622222222222222,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss538.png,mask,0.6225,0.25333333333333335,,,0.6875,0.38222222222222224,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss262.png,mask,0.5016611295681063,0.4475,,,0.8637873754152824,0.79,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss504.png,mask,0.10299003322259136,0.425,,,0.4485049833887043,0.74,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss510.png,mask,0.0675,0.1198501872659176,,,0.2325,0.3782771535580524,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss510.png,mask,0.4125,0.32209737827715357,,,0.4725,0.4157303370786517,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss510.png,mask,0.5775,0.3333333333333333,,,0.6475,0.4756554307116105,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss510.png,mask,0.72,0.33707865168539325,,,0.8225,0.4606741573033708,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss276.png,improper_mask,0.37770897832817335,0.095,,,0.6873065015479877,0.4,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss276.png,no_mask,0.848297213622291,0.28,,,0.9597523219814241,0.3825,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss289.png,no_mask,0.3333333333333333,0.4825,,,0.5580524344569289,0.645,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss289.png,no_mask,0.9325842696629213,0.75,,,1,0.8725,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss588.png,mask,0.2025,0.40823970037453183,,,0.26,0.5168539325842697,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss588.png,mask,0.455,0.25842696629213485,,,0.4975,0.3782771535580524,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss588.png,mask,0.815,0.45692883895131087,,,0.885,0.5692883895131086,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss239.png,no_mask,0.3023255813953488,0.52,,,0.627906976744186,0.7925,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss577.png,mask,0.265,0.22846441947565543,,,0.2925,0.2696629213483146,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss577.png,no_mask,0.3425,0.250936329588015,,,0.38,0.299625468164794,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss577.png,mask,0.47,0.20599250936329588,,,0.5075,0.2696629213483146,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss577.png,mask,0.5925,0.26217228464419473,,,0.64,0.3295880149812734,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss577.png,mask,0.6975,0.2958801498127341,,,0.7425,0.36329588014981273,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss577.png,mask,0.8075,0.25842696629213485,,,0.87,0.3445692883895131,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss577.png,mask,0.96,0.23220973782771537,,,1,0.3445692883895131,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss577.png,mask,0.2125,0.26591760299625467,,,0.235,0.30337078651685395,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss577.png,mask,0.185,0.2397003745318352,,,0.2075,0.2808988764044944,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss577.png,mask,0.1475,0.24344569288389514,,,0.1675,0.2808988764044944,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss577.png,mask,0.11,0.24344569288389514,,,0.135,0.27340823970037453,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss211.png,mask,0.36,0.27197802197802196,,,0.69,0.6016483516483516,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss205.png,mask,0.2857142857142857,0.61,,,0.5182724252491694,0.865,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss563.png,mask,0.175,0.23555555555555555,,,0.51,0.9111111111111111,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss749.png,mask,0.3705179282868526,0.255,,,0.4701195219123506,0.315,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss749.png,mask,0.7091633466135459,0.475,,,0.796812749003984,0.5275,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss775.png,mask,0.1925,0.29333333333333333,,,0.325,0.48,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss775.png,mask,0.6925,0.23555555555555555,,,0.8225,0.44,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss761.png,improper_mask,0.5093632958801498,0.1675,,,0.700374531835206,0.3025,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss198.png,mask,0.295,0.08444444444444445,,,0.7375,0.8177777777777778,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss826.png,mask,0.235,0.3258426966292135,,,0.305,0.45318352059925093,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss826.png,mask,0.3675,0.29213483146067415,,,0.3975,0.3258426966292135,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss826.png,mask,0.0475,0.24344569288389514,,,0.1025,0.3445692883895131,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss826.png,mask,0.475,0.3146067415730337,,,0.5175,0.39325842696629215,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss826.png,mask,0.61,0.299625468164794,,,0.6425,0.3707865168539326,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss826.png,mask,0.84,0.29213483146067415,,,0.9925,0.45692883895131087,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss826.png,mask,0.3975,0.27715355805243447,,,0.4175,0.31086142322097376,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss826.png,mask,0.795,0.26217228464419473,,,0.82,0.299625468164794,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss832.png,improper_mask,0.2912621359223301,0.2,,,0.686084142394822,0.6175,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss629.png,mask,0.4318936877076412,0.5875,,,0.7774086378737541,0.95,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss167.png,mask,0.1125,0.32857142857142857,,,0.24,0.5380952380952381,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss167.png,mask,0.4625,0.5380952380952381,,,0.555,0.7380952380952381,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss167.png,mask,0.6775,0.1523809523809524,,,0.7775,0.35714285714285715,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss167.png,mask,0.05,0.42857142857142855,,,0.075,0.5,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss7.png,mask,0.6325,0.38666666666666666,,,0.855,0.7,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss7.png,mask,0.38,0.32,,,0.555,0.58,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss7.png,mask,0.3,0.44666666666666666,,,0.4325,0.6466666666666666,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss7.png,no_mask,0.295,0.22,,,0.3375,0.3,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss601.png,mask,0.27906976744186046,0.4075,,,0.6112956810631229,0.75,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss615.png,no_mask,0.2823920265780731,0.675,,,0.5116279069767442,0.9325,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss173.png,mask,0.12,0.3197278911564626,,,0.18,0.3945578231292517,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss173.png,improper_mask,0.8275,0.2619047619047619,,,0.89,0.36054421768707484,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss80.png,mask,0.535,0.23893805309734514,,,0.7275,0.584070796460177,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss94.png,mask,0.935,0.2920353982300885,,,1,0.4336283185840708,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss94.png,mask,0.7625,0.25663716814159293,,,0.8425,0.41150442477876104,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss94.png,mask,0.1075,0.3407079646017699,,,0.2075,0.5619469026548672,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss94.png,mask,0.275,0.42035398230088494,,,0.4275,0.7477876106194691,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss94.png,improper_mask,0.5675,0.4026548672566372,,,0.6375,0.5398230088495575,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss94.png,no_mask,0.6675,0.3274336283185841,,,0.725,0.4247787610619469,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss43.png,mask,0.43609022556390975,0.115,,,0.6466165413533834,0.27,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss43.png,mask,0.02631578947368421,0.3025,,,0.11654135338345864,0.3675,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss359.png,mask,0.0575,0.17699115044247787,,,0.11,0.26991150442477874,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss359.png,mask,0.1475,0.23893805309734514,,,0.19,0.3230088495575221,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss359.png,mask,0.285,0.15486725663716813,,,0.315,0.2168141592920354,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss359.png,mask,0.325,0.2079646017699115,,,0.38,0.3141592920353982,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss359.png,mask,0.35,0.15486725663716813,,,0.385,0.2168141592920354,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss359.png,mask,0.3875,0.19469026548672566,,,0.4275,0.27876106194690264,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss359.png,mask,0.4225,0.4247787610619469,,,0.4775,0.5176991150442478,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss359.png,mask,0.4625,0.19911504424778761,,,0.4925,0.2610619469026549,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss359.png,mask,0.515,0.18584070796460178,,,0.545,0.2610619469026549,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss359.png,mask,0.5425,0.1902654867256637,,,0.585,0.27876106194690264,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss359.png,mask,0.595,0.23008849557522124,,,0.6325,0.3008849557522124,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss359.png,mask,0.63,0.2610619469026549,,,0.6775,0.3495575221238938,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss359.png,mask,0.685,0.2743362831858407,,,0.74,0.37168141592920356,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss359.png,mask,0.745,0.17256637168141592,,,0.785,0.252212389380531,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss359.png,no_mask,0.79,0.18584070796460178,,,0.8275,0.24336283185840707,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss359.png,mask,0.8625,0.14601769911504425,,,0.905,0.2345132743362832,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss359.png,mask,0.92,0.168141592920354,,,0.9625,0.2610619469026549,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss359.png,mask,0.83,0.18584070796460178,,,0.8525,0.23893805309734514,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss57.png,mask,0.33554817275747506,0.6275,,,0.5382059800664452,0.8875,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss403.png,mask,0.31893687707641194,0.565,,,0.6611295681063123,0.875,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss365.png,mask,0.3225,0.49166666666666664,,,0.4275,0.6958333333333333,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss365.png,mask,0.52,0.5125,,,0.6075,0.6458333333333334,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss365.png,no_mask,0.665,0.5208333333333334,,,0.7025,0.6291666666666667,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss371.png,improper_mask,0.4,0.16444444444444445,,,0.6575,0.6844444444444444,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss417.png,mask,0.38205980066445183,0.5,,,0.7209302325581395,0.845,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss370.png,no_mask,0.4485049833887043,0.3375,,,0.8006644518272426,0.6575,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss416.png,mask,0.325,0.08849557522123894,,,0.3725,0.17256637168141592,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss416.png,mask,0.4325,0.36283185840707965,,,0.49,0.45132743362831856,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss416.png,mask,0.69,0.3407079646017699,,,0.7375,0.43805309734513276,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss416.png,mask,0.75,0.41150442477876104,,,0.795,0.5309734513274337,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss402.png,no_mask,0.29900332225913623,0.64,,,0.5481727574750831,0.8725,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss364.png,mask,0.2075,0.20973782771535582,,,0.2925,0.35580524344569286,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss364.png,mask,0.4475,0.19101123595505617,,,0.53,0.3258426966292135,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss364.png,mask,0.6575,0.23220973782771537,,,0.7375,0.3782771535580524,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss56.png,mask,0.4775,0.39325842696629215,,,0.645,0.6853932584269663,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss42.png,mask,0.09,0.20679886685552407,,,0.2375,0.39943342776203966,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss42.png,mask,0.4375,0.18980169971671387,,,0.57,0.37677053824362605,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss42.png,mask,0.76,0.18980169971671387,,,0.9075,0.38243626062322944,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss42.png,mask,0.0825,0.6912181303116147,,,0.2375,0.8838526912181303,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss42.png,mask,0.425,0.7025495750708215,,,0.5775,0.9093484419263456,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss42.png,mask,0.765,0.7025495750708215,,,0.915,0.886685552407932,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss358.png,mask,0.2275,0.21333333333333335,,,0.315,0.35333333333333333,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss358.png,mask,0.4475,0.21666666666666667,,,0.5525,0.36333333333333334,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss358.png,mask,0.67,0.2733333333333333,,,0.75,0.38333333333333336,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss358.png,mask,0.75,0.2866666666666667,,,0.8525,0.4166666666666667,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss95.png,no_mask,0.22259136212624583,0.7225,,,0.5149501661129569,1,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss81.png,mask,0.0675,0.19166666666666668,,,0.3075,0.6416666666666667,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss81.png,mask,0.3625,0.4125,,,0.5725,0.7916666666666666,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss81.png,mask,0.6875,0.3416666666666667,,,0.905,0.725,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss614.png,mask,0.34219269102990035,0.4925,,,0.6877076411960132,0.83,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss172.png,no_mask,0.31893687707641194,0.5825,,,0.6179401993355482,0.8525,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss166.png,mask,0.245,0.003745318352059925,,,0.375,0.21722846441947566,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss166.png,mask,0.5125,0.4307116104868914,,,0.5875,0.5805243445692884,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss166.png,mask,0.6375,0.5280898876404494,,,0.695,0.6404494382022472,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss166.png,mask,0.7575,0.6741573033707865,,,0.8125,0.7752808988764045,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss166.png,mask,0.8225,0.7303370786516854,,,0.8675,0.8164794007490637,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss166.png,mask,0.8775,0.7640449438202247,,,0.93,0.846441947565543,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss600.png,mask,0.3575,0.308,,,0.63,0.736,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss6.png,mask,0.42333333333333334,0.24691358024691357,,,0.645,0.6419753086419753,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss628.png,mask,0.4375,0.33969465648854963,,,0.49,0.4580152671755725,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss628.png,mask,0.175,0.3549618320610687,,,0.2025,0.3969465648854962,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss833.png,mask,0.375,0.24778761061946902,,,0.5575,0.6017699115044248,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss199.png,mask,0.11,0.5181159420289855,,,0.1325,0.5652173913043478,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss199.png,improper_mask,0.335,0.427536231884058,,,0.3575,0.463768115942029,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss199.png,mask,0.525,0.36594202898550726,,,0.55,0.42028985507246375,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss199.png,mask,0.6775,0.4601449275362319,,,0.7025,0.5072463768115942,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss199.png,mask,0.8,0.40942028985507245,,,0.8325,0.4601449275362319,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss827.png,mask,0.15946843853820597,0.36,,,0.5880398671096345,0.7675,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss760.png,no_mask,0.2225,0.11555555555555555,,,0.2825,0.24888888888888888,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss760.png,improper_mask,0.4325,0.1511111111111111,,,0.515,0.28888888888888886,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss760.png,no_mask,0.245,0.4266666666666667,,,0.345,0.5644444444444444,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss760.png,improper_mask,0.395,0.4088888888888889,,,0.4875,0.6133333333333333,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss760.png,no_mask,0.5425,0.4577777777777778,,,0.63,0.6266666666666667,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss760.png,no_mask,0.875,0.4666666666666667,,,0.945,0.6177777777777778,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss760.png,mask,0.5275,0.7111111111111111,,,0.59,0.8933333333333333,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss774.png,mask,0.165,0.1415929203539823,,,0.26,0.3185840707964602,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss774.png,mask,0.305,0.35398230088495575,,,0.4325,0.6106194690265486,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss774.png,mask,0.6425,0.13274336283185842,,,0.7525,0.3805309734513274,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss748.png,improper_mask,0.4475,0.2088888888888889,,,0.7075,0.7511111111111111,,
